Nr;ImageId;Width;Height;Ratio[W/H]
1436;"http%3A%2F%2Frdfh.ch%2F0804%2F4D1d9LP4SuKpQ6163cH6Ww";3364;2738;1.2286340394448503
1437;"http%3A%2F%2Frdfh.ch%2F0804%2F4DGC3Wp6SWiR3kvXPbL1qg";3494;3548;0.9847801578354002
1438;"http%3A%2F%2Frdfh.ch%2F0804%2F4DKk4HhuQIWqmEVzroQC0w";3743;4560;0.8208333333333333
1439;"http%3A%2F%2Frdfh.ch%2F0804%2F4DnS0OjuTo-Kkppbp5Df9A";1991;2921;0.6816158849709004
1440;"http%3A%2F%2Frdfh.ch%2F0804%2F4DzktpBHShm_rCfL5-U9aA";3266;4306;0.7584765443567115
1441;"http%3A%2F%2Frdfh.ch%2F0804%2F4EmS1xRHQR2D01t6UyAEtQ";6302;4655;1.353813104189044
1442;"http%3A%2F%2Frdfh.ch%2F0804%2F4EsNb1GiRYe9vPCPnFkp0Q";5189;3408;1.522593896713615
1443;"http%3A%2F%2Frdfh.ch%2F0804%2F4Et9d7atR3Wr0aZrAbZUdg";1400;2100;0.6666666666666666
1444;"http%3A%2F%2Frdfh.ch%2F0804%2F4FX0Db-dSEOa14NhRWkOzA";6814;5566;1.2242184692777578
1445;"http%3A%2F%2Frdfh.ch%2F0804%2F4FhWGAO6QYePl8cwc6_D4g";2991;1937;1.5441404233350542
1446;"http%3A%2F%2Frdfh.ch%2F0804%2F4Fi0vKqdSgSxUmLfl40LuA";2579;1729;1.4916136495083863
1447;"http%3A%2F%2Frdfh.ch%2F0804%2F4G1CYvNKQXOmVGU8GxxVLA";2434;3437;0.7081757346523131
1448;"http%3A%2F%2Frdfh.ch%2F0804%2F4G89yBxpR1CGF3p-NVI0uw";3953;4955;0.7977800201816347
1449;"http%3A%2F%2Frdfh.ch%2F0804%2F4GMN6uDpThe16lb_wreukg";2838;1974;1.4376899696048633
1450;"http%3A%2F%2Frdfh.ch%2F0804%2F4GTELWp2TeqV5sCxaE_3MA";3008;1960;1.5346938775510204
1451;"http%3A%2F%2Frdfh.ch%2F0804%2F4H0_egAMQ92BC53EnnTupg";5714;4543;1.2577591899625797
1452;"http%3A%2F%2Frdfh.ch%2F0804%2F4H5QNdXWSHO2p6KZmMsgzg";3243;2115;1.5333333333333334
1453;"http%3A%2F%2Frdfh.ch%2F0804%2F4He5C5YlQrSag1KzorlfHw";3795;2740;1.385036496350365
1454;"http%3A%2F%2Frdfh.ch%2F0804%2F4HuStyPUTB-1K4O9GAVvWg";3856;2599;1.483647556752597
1455;"http%3A%2F%2Frdfh.ch%2F0804%2F4HzsPzUhTt67nWTtSjnPJg";4252;3243;1.311131668208449
1456;"http%3A%2F%2Frdfh.ch%2F0804%2F4IMWF8bYRNWQo3mquzAGxA";6310;4644;1.3587424633936263
1457;"http%3A%2F%2Frdfh.ch%2F0804%2F4IQCmUfDRHOHJwiKTCtE1g";2325;1584;1.4678030303030303
1458;"http%3A%2F%2Frdfh.ch%2F0804%2F4JGT0i8oSVeG82H9ro1ToA";3334;2868;1.1624825662482565
1459;"http%3A%2F%2Frdfh.ch%2F0804%2F4JIH77MSSnSUrlDBOUxnpg";2988;1998;1.4954954954954955
1460;"http%3A%2F%2Frdfh.ch%2F0804%2F4JXAUOpqTTOIdh_ctj_H6Q";3827;5480;0.6983576642335766
1461;"http%3A%2F%2Frdfh.ch%2F0804%2F4K6mR1CMSk6BO_Az9O4nXA";2941;1940;1.515979381443299
1462;"http%3A%2F%2Frdfh.ch%2F0804%2F4KKwiAp4TXS3GQv3w5a6gQ";3048;1867;1.6325656132833422
1463;"http%3A%2F%2Frdfh.ch%2F0804%2F4KW6TVatTnqZB4Dpe-T-yg";3334;5072;0.6573343848580442
1464;"http%3A%2F%2Frdfh.ch%2F0804%2F4LXL6f2VRciWYEngn0AS4A";4961;3230;1.5359133126934985
1465;"http%3A%2F%2Frdfh.ch%2F0804%2F4M9JB1swTqiBOXgFwaXRCw";5471;4021;1.3606068142253172
1466;"http%3A%2F%2Frdfh.ch%2F0804%2F4MMZS4eYSw6BLYVr-NkUTA";2654;3582;0.740926856504746
1467;"http%3A%2F%2Frdfh.ch%2F0804%2F4MT1rkElQ5eoaG1ZrLn9dg";4060;4275;0.9497076023391813
1468;"http%3A%2F%2Frdfh.ch%2F0804%2F4N2Wo4thQGm0p9IcpseVuQ";2327;1580;1.4727848101265824
1469;"http%3A%2F%2Frdfh.ch%2F0804%2F4N62tmaWReyLNSIsJN7wrw";6425;5097;1.2605454188738474
1470;"http%3A%2F%2Frdfh.ch%2F0804%2F4NLncHRCTF6Qxw6pDVv3Rg";8319;4094;2.0319980459208598
1471;"http%3A%2F%2Frdfh.ch%2F0804%2F4NwYHRLARHmTXVJCsCEY4Q";6994;9349;0.7481014012193817
1472;"http%3A%2F%2Frdfh.ch%2F0804%2F4Ny0bHTXTZqUYowae2lkkQ";3970;2750;1.4436363636363636
1473;"http%3A%2F%2Frdfh.ch%2F0804%2F4OXfT4RlQLmTBozhT-O86A";2666;1742;1.5304247990815154
1474;"http%3A%2F%2Frdfh.ch%2F0804%2F4OeXvqVjSpqPp3pxGTu84Q";3542;3543;0.9997177533163986
1475;"http%3A%2F%2Frdfh.ch%2F0804%2F4OqjvlD4TQWn84B0P1ADow";5880;4393;1.3384930571363534
1476;"http%3A%2F%2Frdfh.ch%2F0804%2F4PFAJWg8Q2W9PfmzPkUClw";2100;1400;1.5
1477;"http%3A%2F%2Frdfh.ch%2F0804%2F4QC2YjwhQ-m93Cw0_Y9mbw";3312;4559;0.7264751041895152
1478;"http%3A%2F%2Frdfh.ch%2F0804%2F4QOcYHUdS4O4JxSPXT32sA";4230;3014;1.4034505640345056
1479;"http%3A%2F%2Frdfh.ch%2F0804%2F4QOf1cE-QRyT2t4Pp0i_bA";1776;2623;0.6770873046130385
1480;"http%3A%2F%2Frdfh.ch%2F0804%2F4QeuCwl1S6yHaqJA5ShIog";3965;2843;1.3946535349982412
1481;"http%3A%2F%2Frdfh.ch%2F0804%2F4QkoFn9iQqyLW3dqWv_hvg";2100;1400;1.5
1482;"http%3A%2F%2Frdfh.ch%2F0804%2F4R1oJWo-Rz6NeiR1d0vEdQ";6139;4826;1.272067965188562
1483;"http%3A%2F%2Frdfh.ch%2F0804%2F4RhKR6sISTqrLcjFsINbAg";3536;3536;1
1484;"http%3A%2F%2Frdfh.ch%2F0804%2F4RlI9DkXRYWj3hMKuQ1KGg";8362;4129;2.025187696778881
1485;"http%3A%2F%2Frdfh.ch%2F0804%2F4RoOZPd_S4SrRxgOi87l2g";2179;1297;1.6800308404009252
1486;"http%3A%2F%2Frdfh.ch%2F0804%2F4RrqdPHITPijxpwbY3r-3w";2784;2754;1.0108932461873639
1487;"http%3A%2F%2Frdfh.ch%2F0804%2F4RyRbZgJTCGm5zDYpmN51g";3448;4813;0.716393102015375
1488;"http%3A%2F%2Frdfh.ch%2F0804%2F4SErKkOuQz6fmzZ9NoNpbQ";5878;4363;1.3472381388952555
1489;"http%3A%2F%2Frdfh.ch%2F0804%2F4SKlSa_eRdqPl7DmWNevpQ";3473;2450;1.4175510204081632
1490;"http%3A%2F%2Frdfh.ch%2F0804%2F4SXvC2n1S0mSImmD8Bwtew";5058;7919;0.6387170097234499
1491;"http%3A%2F%2Frdfh.ch%2F0804%2F4S_nXphYSD6DysKIbzMocw";6411;4295;1.4926658905704306
1492;"http%3A%2F%2Frdfh.ch%2F0804%2F4Sv-dKHKTY2Zp2-uTtDunw";5304;7952;0.6670020120724346
1493;"http%3A%2F%2Frdfh.ch%2F0804%2F4TFFHtB3Q5229zHs9Q9qkA";4961;2253;2.201952951620062
1494;"http%3A%2F%2Frdfh.ch%2F0804%2F4TGHVLFUQyW2Qp6w6E2zrA";2949;1937;1.5224574083634486
1495;"http%3A%2F%2Frdfh.ch%2F0804%2F4TUFoFp0Q3y5q45hjMuRVQ";2961;4557;0.6497695852534562
1496;"http%3A%2F%2Frdfh.ch%2F0804%2F4TeoR71iQaW_jPmL3S1izQ";3543;2439;1.4526445264452645
1497;"http%3A%2F%2Frdfh.ch%2F0804%2F4TovZ8vPRP2BvdQinClCyQ";4961;2256;2.1990248226950353
1498;"http%3A%2F%2Frdfh.ch%2F0804%2F4U9XoyZNTCiEVp0Ss5imFg";7307;4820;1.5159751037344398
1499;"http%3A%2F%2Frdfh.ch%2F0804%2F4UF7tYltTM6dWYlMpymuTQ";4289;6426;0.6674447556800498
1500;"http%3A%2F%2Frdfh.ch%2F0804%2F4UHjJcXnSWiwYolGX96iyw";3749;2255;1.6625277161862528
1501;"http%3A%2F%2Frdfh.ch%2F0804%2F4UgRk_bBTxmjffn9T5YuxA";4986;3092;1.61254851228978
1502;"http%3A%2F%2Frdfh.ch%2F0804%2F4UttdjONSMSlhjRZt-z9sQ";3234;2230;1.4502242152466367
1503;"http%3A%2F%2Frdfh.ch%2F0804%2F4VHV4TObSpGsk3P-bAbIsg";3699;2961;1.249240121580547
1504;"http%3A%2F%2Frdfh.ch%2F0804%2F4VMzWXoxTU-_gziko8eWmQ";2552;1738;1.4683544303797469
1505;"http%3A%2F%2Frdfh.ch%2F0804%2F4VOaUnFCTM2toAYvXTXZ4A";7489;4836;1.5485938792390406
1506;"http%3A%2F%2Frdfh.ch%2F0804%2F4VZAviVxSG61tP-aOPD1uA";5116;3272;1.5635696821515892
1507;"http%3A%2F%2Frdfh.ch%2F0804%2F4Vq6e9chSzqMwrPV-UNwEQ";2480;1652;1.5012106537530265
1508;"http%3A%2F%2Frdfh.ch%2F0804%2F4VrsgP3TQcWKC_gvosvJDw";3879;2571;1.5087514585764294
1509;"http%3A%2F%2Frdfh.ch%2F0804%2F4VwVCnY2R3ef52XWexlI-w";4685;3508;1.3355188141391106
1510;"http%3A%2F%2Frdfh.ch%2F0804%2F4Vxo3a3aSMKtnn-vKnFvcA";5807;4191;1.3855881651157242
1511;"http%3A%2F%2Frdfh.ch%2F0804%2F4W65Y-rlTqmtaiUB002Lxg";3806;5512;0.6904934687953556
1512;"http%3A%2F%2Frdfh.ch%2F0804%2F4WAbxgpnTCC7fz1ZrCNz9A";4930;3903;1.2631309249295415
1513;"http%3A%2F%2Frdfh.ch%2F0804%2F4WPBUvJiQgyr59U0qTYSyA";3102;4442;0.6983340837460603
1514;"http%3A%2F%2Frdfh.ch%2F0804%2F4WXru1t3TYK7u0seYB8rTg";3008;1960;1.5346938775510204
1515;"http%3A%2F%2Frdfh.ch%2F0804%2F4WiFGgFUQ_O0hFsCU6Ilug";2025;1373;1.4748725418790969
1516;"http%3A%2F%2Frdfh.ch%2F0804%2F4Wom9h-IRtK22Lq-chUWsg";8327;4145;2.0089264173703256
1517;"http%3A%2F%2Frdfh.ch%2F0804%2F4Ws4hrDYS1OvCuF6O-OHFg";1976;1794;1.1014492753623188
1518;"http%3A%2F%2Frdfh.ch%2F0804%2F4WyLiphkSfOAMoeJf1HIqg";4032;2828;1.4257425742574257
1519;"http%3A%2F%2Frdfh.ch%2F0804%2F4X5d55LmSJawrIZFHlkfJA";2079;1359;1.5298013245033113
1520;"http%3A%2F%2Frdfh.ch%2F0804%2F4X9OqtT5SQmck_lwk3q2Qg";4501;3099;1.4524040012907389
1521;"http%3A%2F%2Frdfh.ch%2F0804%2F4XFU1eSfRrem3tCf9DsAGg";4441;4421;1.0045238633793259
1522;"http%3A%2F%2Frdfh.ch%2F0804%2F4XNQ4YGmR2-GQHbCJqnG8Q";2426;3593;0.6752017812413025
1523;"http%3A%2F%2Frdfh.ch%2F0804%2F4XTVYNxwRaC2SWVf_LSS3A";4530;3283;1.3798355162960707
1524;"http%3A%2F%2Frdfh.ch%2F0804%2F4XknaF0_QNyTthpErjMy6A";6350;4131;1.5371580731057854
1525;"http%3A%2F%2Frdfh.ch%2F0804%2F4Y3UHpT6RcCrF-3qxi-Ohw";4154;4154;1
1526;"http%3A%2F%2Frdfh.ch%2F0804%2F4Z1U89IGQU6OyprLIApklQ";3337;5012;0.6658020750199521
1527;"http%3A%2F%2Frdfh.ch%2F0804%2F4ZAiV2vgQC-vImM7t19Qlg";2100;1400;1.5
1528;"http%3A%2F%2Frdfh.ch%2F0804%2F4ZCvjeI6TzqPOWOMYECWkA";3220;2375;1.3557894736842104
1529;"http%3A%2F%2Frdfh.ch%2F0804%2F4ZTEkG2gQqye4c07x-8_vQ";3896;2557;1.523660539694955
1530;"http%3A%2F%2Frdfh.ch%2F0804%2F4ZURUnKbTlamY_VsxqzCyA";4091;4325;0.9458959537572255
1531;"http%3A%2F%2Frdfh.ch%2F0804%2F4ZYj-_enSJ6y1gNZNp6j-A";4548;3769;1.2066861236402229
1532;"http%3A%2F%2Frdfh.ch%2F0804%2F4ZbMPpK2SAiaJgMyjLzW8A";1231;821;1.4993909866017052
1533;"http%3A%2F%2Frdfh.ch%2F0804%2F4_06519VR_uw2M8FMR2IFw";5579;4199;1.3286496784948798
1534;"http%3A%2F%2Frdfh.ch%2F0804%2F4_AQ7EPrT0aggDfLcppKng";6331;4681;1.3524887844477675
1535;"http%3A%2F%2Frdfh.ch%2F0804%2F4_BURPM-RIeDj7IDX-D9YA";2029;1412;1.4369688385269122
1536;"http%3A%2F%2Frdfh.ch%2F0804%2F4_EOV4OtRbujDeeduH4dVw";5640;5642;0.9996455157745481
1537;"http%3A%2F%2Frdfh.ch%2F0804%2F4_WBK1UJQ-CVX66IfVtkKw";1642;2281;0.7198597106532223
1538;"http%3A%2F%2Frdfh.ch%2F0804%2F4_jUO9ouRYilIwCqRTNgJw";5317;4031;1.3190275365914166
1539;"http%3A%2F%2Frdfh.ch%2F0804%2F4aEONvBGTjSxh_T0MihPtw";4318;3042;1.4194608809993425
1540;"http%3A%2F%2Frdfh.ch%2F0804%2F4aOTDhtgRaO3hPP4gqWiCg";3425;2639;1.2978400909435392
1541;"http%3A%2F%2Frdfh.ch%2F0804%2F4aUCLQlVRsWvAHZafRyYHA";1708;2499;0.6834733893557423
1542;"http%3A%2F%2Frdfh.ch%2F0804%2F4b2kEU81SSSdPtCT5QKh9A";5822;4250;1.3698823529411766
1543;"http%3A%2F%2Frdfh.ch%2F0804%2F4bJynbXyRJm3zjMJuTu1Fg";2640;1905;1.3858267716535433
1544;"http%3A%2F%2Frdfh.ch%2F0804%2F4bZ6_5KVR4uRglsyPbqaRA";3508;4694;0.7473370259906263
1545;"http%3A%2F%2Frdfh.ch%2F0804%2F4baSkvj7Q2S4Enm_0LHD1A";1327;885;1.4994350282485875
1546;"http%3A%2F%2Frdfh.ch%2F0804%2F4bxzPIhBSaKjdVyZoPkc-g";4806;3410;1.409384164222874
1547;"http%3A%2F%2Frdfh.ch%2F0804%2F4c-UzooyR8yMIlV0FLmtRA";3337;2550;1.3086274509803921
1548;"http%3A%2F%2Frdfh.ch%2F0804%2F4cCNMpESTb64nRyzcaytTg";3109;2017;1.541398116013882
1549;"http%3A%2F%2Frdfh.ch%2F0804%2F4cCqF4NUTe6EkklSVMHkIA";4443;2873;1.5464671075530805
1550;"http%3A%2F%2Frdfh.ch%2F0804%2F4cYabduiSSyH6ShO2_sanA";4432;3513;1.2615997722744092
1551;"http%3A%2F%2Frdfh.ch%2F0804%2F4d43vPeoSTafJP1iadZAUg";4764;4018;1.1856645097063216
1552;"http%3A%2F%2Frdfh.ch%2F0804%2F4d4gdCTNTzeRGGXMh6PONw";4554;3327;1.3688007213706042
1553;"http%3A%2F%2Frdfh.ch%2F0804%2F4dT2F9lSRRe2dLt3PrSGmA";3255;4338;0.7503457814661134
1554;"http%3A%2F%2Frdfh.ch%2F0804%2F4dUoQjBwQXGB81z6l9NagA";2968;2002;1.4825174825174825
1555;"http%3A%2F%2Frdfh.ch%2F0804%2F4duOQZ1WSFyNhPJbFguFlA";4461;3508;1.2716647662485747
1556;"http%3A%2F%2Frdfh.ch%2F0804%2F4dyPtreqTIWgxnHVieK_7w";4016;2814;1.4271499644633974
1557;"http%3A%2F%2Frdfh.ch%2F0804%2F4e3ORqVzTIeYaVbE2nMVtQ";2875;2052;1.4010721247563354
1558;"http%3A%2F%2Frdfh.ch%2F0804%2F4eJgJdn5SDGdmA8M2A4DWw";4421;3186;1.3876333961079723
1559;"http%3A%2F%2Frdfh.ch%2F0804%2F4eY33mCiRHm7AvATIM0N0g";4915;3508;1.4010832383124288
1560;"http%3A%2F%2Frdfh.ch%2F0804%2F4efjI0c_SJyKxGZ5hEzVPg";3289;2285;1.4393873085339168
1561;"http%3A%2F%2Frdfh.ch%2F0804%2F4fJiYm8xQgq4jheWZiWC3Q";3143;2380;1.3205882352941176
1562;"http%3A%2F%2Frdfh.ch%2F0804%2F4fPUCJmNSCmqOSYZIxuDtQ";5674;5629;1.0079943151536686
1563;"http%3A%2F%2Frdfh.ch%2F0804%2F4fgCg1aITWmV-RbYdHtcQg";1658;1726;0.9606025492468134
1564;"http%3A%2F%2Frdfh.ch%2F0804%2F4fxZnqX3T4-A1eWvTbobyw";5200;3677;1.4141963557247756
1565;"http%3A%2F%2Frdfh.ch%2F0804%2F4gMxSscxQpqiPsA1pyDYUg";2100;1400;1.5
1566;"http%3A%2F%2Frdfh.ch%2F0804%2F4gQe86QURMW4xVFuxaXO5Q";5837;4228;1.380558183538316
1567;"http%3A%2F%2Frdfh.ch%2F0804%2F4gnz4wNMRi2GkRFisRgxdA";1011;609;1.6600985221674878
1568;"http%3A%2F%2Frdfh.ch%2F0804%2F4grXnBHiREWk1Xnowkat1w";2823;1957;1.4425140521205928
1569;"http%3A%2F%2Frdfh.ch%2F0804%2F4h9us7cXTKWhIAFnrWRwSw";2100;1400;1.5
1570;"http%3A%2F%2Frdfh.ch%2F0804%2F4hLcXBSwSAuzw305CBzJRg";3614;2735;1.3213893967093235
1571;"http%3A%2F%2Frdfh.ch%2F0804%2F4hRP03B3R_awthZg4BRrVw";5123;3749;1.3664977327287278
1572;"http%3A%2F%2Frdfh.ch%2F0804%2F4hTCgfPKSWKFlx6ihnHw2A";5173;3666;1.4110747408619748
1573;"http%3A%2F%2Frdfh.ch%2F0804%2F4hZsVcFIToqviKQoB_Naog";3862;2562;1.5074160811865729
1574;"http%3A%2F%2Frdfh.ch%2F0804%2F4h_xvPYqRY25s8hLFRLUBQ";1311;2258;0.5806023029229407
1575;"http%3A%2F%2Frdfh.ch%2F0804%2F4hh9ae-MQdek_M4MIbSwsA";3403;2371;1.435259384226065
1576;"http%3A%2F%2Frdfh.ch%2F0804%2F4hiFN-XuQeyKXWTo5plT_w";4441;3283;1.3527261650929028
1577;"http%3A%2F%2Frdfh.ch%2F0804%2F4hs6GbgDQVKoM2zGHqQYxQ";6288;4595;1.3684439608269858
1578;"http%3A%2F%2Frdfh.ch%2F0804%2F4hzOK72XQluynE_VN1KRVA";2531;1860;1.360752688172043
1579;"http%3A%2F%2Frdfh.ch%2F0804%2F4iJAIl_KRKWSmeLTDnzlnQ";4737;3365;1.4077265973254087
1580;"http%3A%2F%2Frdfh.ch%2F0804%2F4ijoD2tFQa-kW-YI6BAm5w";3049;1905;1.6005249343832022
1581;"http%3A%2F%2Frdfh.ch%2F0804%2F4jNWxaPDQNyztsZAAUzL3A";6932;5222;1.327460743010341
1582;"http%3A%2F%2Frdfh.ch%2F0804%2F4jVaFtGhT6yJe7JRkTddrQ";3878;2608;1.486963190184049
1583;"http%3A%2F%2Frdfh.ch%2F0804%2F4jdcHPLaTMmwDRshPkg0jQ";4009;4238;0.9459650778669183
1584;"http%3A%2F%2Frdfh.ch%2F0804%2F4ji4mqpKQNyDpCVUS6EnwA";1680;1617;1.0389610389610389
1585;"http%3A%2F%2Frdfh.ch%2F0804%2F4jlfMQ47Qa-n86ThlPdLng";1800;1200;1.5
1586;"http%3A%2F%2Frdfh.ch%2F0804%2F4jmMXTmMTnyDlmaEcdiPdg";1725;1836;0.9395424836601307
1587;"http%3A%2F%2Frdfh.ch%2F0804%2F4jpsTkHjQvuOFY3UWmc-yA";1689;1231;1.372055239642567
1588;"http%3A%2F%2Frdfh.ch%2F0804%2F4jvqRUYjQPaa93ZmIW_u4w";3164;4413;0.7169725810106503
1589;"http%3A%2F%2Frdfh.ch%2F0804%2F4kCy_wDMRe22dRPNYL0QWw";2898;2968;0.9764150943396226
1590;"http%3A%2F%2Frdfh.ch%2F0804%2F4kMgcF2-TbOhRrG8Jm048w";4547;3311;1.373301117487164
1591;"http%3A%2F%2Frdfh.ch%2F0804%2F4l02S_giRCygnHrt9QvDgQ";4641;3371;1.376742806288935
1592;"http%3A%2F%2Frdfh.ch%2F0804%2F4lP5nO1tSl6_b7dB96hoNA";2464;1648;1.4951456310679612
1593;"http%3A%2F%2Frdfh.ch%2F0804%2F4lR_LqakSTuBXJPim6SIFQ";1963;2903;0.6761970375473648
1594;"http%3A%2F%2Frdfh.ch%2F0804%2F4lRboO54R52NQ0RNSAMQOg";2100;1400;1.5
1595;"http%3A%2F%2Frdfh.ch%2F0804%2F4lVxIfM1RTWBXnJ70WISRQ";3511;2399;1.4635264693622343
1596;"http%3A%2F%2Frdfh.ch%2F0804%2F4lg3J8tuQFOqh0XmbtWWEw";4095;3611;1.134034893381335
1597;"http%3A%2F%2Frdfh.ch%2F0804%2F4m_sN_ziQFyvoE9kFah9sA";1934;1511;1.2799470549305096
1598;"http%3A%2F%2Frdfh.ch%2F0804%2F4mvu4zqPQgGpKPNclaxTiA";3248;4542;0.7151034786437692
1599;"http%3A%2F%2Frdfh.ch%2F0804%2F4n4dgH4FRZKNotXFZxDEjw";5961;4289;1.389834460247144
1600;"http%3A%2F%2Frdfh.ch%2F0804%2F4nciK2DSQzyhx7u9wXkFkQ";2464;1648;1.4951456310679612
1601;"http%3A%2F%2Frdfh.ch%2F0804%2F4oYo0vbhT4OXIbmmh-3uuw";3343;3361;0.9946444510562332
1602;"http%3A%2F%2Frdfh.ch%2F0804%2F4ox9d7YORt-qNHk2NBU14g";6478;3709;1.746562415745484
1603;"http%3A%2F%2Frdfh.ch%2F0804%2F4p3StzYaRh-KMCyyZOy0IA";1937;2596;0.7461479198767335
1604;"http%3A%2F%2Frdfh.ch%2F0804%2F4pQH6WspR06QqFIECQEjeg";4463;3174;1.406112161310649
1605;"http%3A%2F%2Frdfh.ch%2F0804%2F4pRzKhI_RbWHOqcirWBmAQ";3246;4471;0.7260120778349363
1606;"http%3A%2F%2Frdfh.ch%2F0804%2F4pY7j2xrQ12ElspUc5c-KA";3199;4510;0.7093126385809313
1607;"http%3A%2F%2Frdfh.ch%2F0804%2F4q8IZ-9FSq6p5oF34X4FCg";2482;3526;0.7039137833238798
1608;"http%3A%2F%2Frdfh.ch%2F0804%2F4q8op0svRzKG_VxlSbiD-g";3524;3530;0.998300283286119
1609;"http%3A%2F%2Frdfh.ch%2F0804%2F4q9J_DKvSVKzwA8sKkcE5A";6553;4107;1.5955685415144876
1610;"http%3A%2F%2Frdfh.ch%2F0804%2F4qfSfdWmQweAJFEiYcIX5w";2100;1400;1.5
1611;"http%3A%2F%2Frdfh.ch%2F0804%2F4qvIJPLZREGw03hQRKpyMg";1971;2865;0.6879581151832461
1612;"http%3A%2F%2Frdfh.ch%2F0804%2F4r37RVd0Rh6BomPVI-TP7Q";5723;4479;1.2777405670908686
1613;"http%3A%2F%2Frdfh.ch%2F0804%2F4rTi41pgTk-_9ydsu44dBw";5092;3419;1.4893243638490787
1614;"http%3A%2F%2Frdfh.ch%2F0804%2F4rbDRPd0RimiWBQ1VYH08A";2478;965;2.567875647668394
1615;"http%3A%2F%2Frdfh.ch%2F0804%2F4rdIPnuUS5yNNFHE4NurWQ";3258;4277;0.7617488894084639
1616;"http%3A%2F%2Frdfh.ch%2F0804%2F4rntNWFmQD2OKxUgL0sUEw";5048;5018;1.005978477481068
1617;"http%3A%2F%2Frdfh.ch%2F0804%2F4rryOcciTFi3zOcry2ZJTA";6892;5018;1.3734555599840574
1618;"http%3A%2F%2Frdfh.ch%2F0804%2F4s4PJD2PRSui_6Hiunjlsw";4276;3081;1.3878610840636156
1619;"http%3A%2F%2Frdfh.ch%2F0804%2F4sMBNHW8T_O0Yc-tPZRydQ";1734;1758;0.9863481228668942
1620;"http%3A%2F%2Frdfh.ch%2F0804%2F4sZ795tMQ66y7k2iZCRBEA";5936;4324;1.3728029602220166
1621;"http%3A%2F%2Frdfh.ch%2F0804%2F4sq9G1G9T7mlJEEqaxNJIw";3788;3768;1.005307855626327
1622;"http%3A%2F%2Frdfh.ch%2F0804%2F4tBj7cz1S_miSAVSX-Bh0w";1648;2464;0.6688311688311688
1623;"http%3A%2F%2Frdfh.ch%2F0804%2F4tCNFMbCTaaFS-N3t0pl_Q";4018;3208;1.2524937655860349
1624;"http%3A%2F%2Frdfh.ch%2F0804%2F4u2d1yTNQ_-N_DDSJXWrXA";768;512;1.5
1625;"http%3A%2F%2Frdfh.ch%2F0804%2F4uTf68ZIQoGLMSjbixupZA";2329;1580;1.4740506329113925
1626;"http%3A%2F%2Frdfh.ch%2F0804%2F4uqE2yxwRya2qFwAsbc2tw";3773;4408;0.8559437386569873
1627;"http%3A%2F%2Frdfh.ch%2F0804%2F4v7GXsSbSS615k43pUgkpQ";3508;3721;0.9427573233001881
1628;"http%3A%2F%2Frdfh.ch%2F0804%2F4vEyPNeFQHGR5ry-7uk5Zw";3737;2709;1.3794758213362865
1629;"http%3A%2F%2Frdfh.ch%2F0804%2F4vHfrM_NTLaT2bR6EWsrJg";7476;4791;1.5604257983719474
1630;"http%3A%2F%2Frdfh.ch%2F0804%2F4vIJn1CiTBqK-_h149yqzw";4038;2965;1.3618887015177066
1631;"http%3A%2F%2Frdfh.ch%2F0804%2F4vLjeIyaS0C4jhiI6JcHpQ";3352;1964;1.7067209775967414
1632;"http%3A%2F%2Frdfh.ch%2F0804%2F4vwQ1yLWQ_6WxrK4_QLXqQ";4962;3090;1.6058252427184465
1633;"http%3A%2F%2Frdfh.ch%2F0804%2F4w5aqz3aRjaZ8M8w8sqd_Q";7439;4976;1.494975884244373
1634;"http%3A%2F%2Frdfh.ch%2F0804%2F4wcFo1geSZCgUN2P5zas8A";2855;4052;0.7045903257650543
1635;"http%3A%2F%2Frdfh.ch%2F0804%2F4xFaqbS_Sm-UH3Kahp-LPw";1725;2524;0.6834389857369255
1636;"http%3A%2F%2Frdfh.ch%2F0804%2F4xPlQGiyRxaKBpt8-3Pt6w";3207;1892;1.695031712473573
1637;"http%3A%2F%2Frdfh.ch%2F0804%2F4xtQ7QMOSWOuYNliyN2NAQ";3250;2158;1.5060240963855422
1638;"http%3A%2F%2Frdfh.ch%2F0804%2F4y6iYJxYRqG35oC5nYA-_g";4404;2723;1.61733382298935
1639;"http%3A%2F%2Frdfh.ch%2F0804%2F4yA_oV5ySrKvV05wRX-_YA";1255;837;1.4994026284348865
1640;"http%3A%2F%2Frdfh.ch%2F0804%2F4yI-fmIPR7aCUs9BXU0a5w";2809;4048;0.6939229249011858
1641;"http%3A%2F%2Frdfh.ch%2F0804%2F4yIMjzTTSvyW5E_mE9OCcg";2945;1940;1.518041237113402
1642;"http%3A%2F%2Frdfh.ch%2F0804%2F4yKnkndXRAWEzGSjOOn4Rg";3176;4568;0.6952714535901926
1643;"http%3A%2F%2Frdfh.ch%2F0804%2F4ya4q9TQTd2oC4fIo7Wnmg";4211;3234;1.3021026592455165
1644;"http%3A%2F%2Frdfh.ch%2F0804%2F4yhIHynpSem-qkrHopyPNg";5548;5621;0.987012987012987
1645;"http%3A%2F%2Frdfh.ch%2F0804%2F4yhsoKelTviFw_jqT9yW-A";2325;1580;1.4715189873417722
1646;"http%3A%2F%2Frdfh.ch%2F0804%2F4z23-CfDTMCHBguF09wJ2Q";1400;2100;0.6666666666666666
1647;"http%3A%2F%2Frdfh.ch%2F0804%2F4zSbjBZVQ0uSlMauT7GpQw";2081;1313;1.584920030464585
